SCW, Obs Start Date, Obs End Date, Count Rate, Variance, Angular offset, Annular Count Rate, Annular Variance, PSF Count Rate, PSF Count Rate Error, PSF Count Rate Fixed, PSF Count Rate Error Fixed
198700450010.001,2018-08-13T22:58:35,2018-08-13T23:28:10,175.03099,11.004705,4.9671231990299765,-155.67436,-0.10344219,182.19701243200657,17.49017770682688,48.218857665508025,4.890719244501406
199600160010.001,2018-09-05T13:58:59,2018-09-05T14:28:56,181.71236,9.996712,1.8688400409514265,-163.62444,0.8650389,189.34830076324724,18.39489397344975,50.576661172204474,5.122738461727377
201000160010.001,2018-10-12T17:58:53,2018-10-12T18:28:46,152.0658,6.275808,0.5954108932368671,-140.24211,0.58132696,164.82887789458363,21.18146225943282,57.703787159963646,7.193272633804552
205800160010.001,2019-02-17T09:28:56,2019-02-17T09:58:47,147.5699,7.8196793,0.059696287613903755,-133.44884,1.759016,156.4232056503094,21.635790972114947,52.142813961708306,7.029697711697322
206300530010.001,2019-03-03T13:13:52,2019-03-03T13:32:08,143.54088,30.628279,0.10165545718496445,-128.54254,5.980715,153.52071683680882,33.57739709140313,14.356223215423162,5.3076143689730175
207800580010.001,2019-04-12T21:55:51,2019-04-12T22:25:36,0.0,0.0,4.906280219496107,0.0,0.0,0.0,inf,0.0,inf
212600120010.001,2019-08-17T02:24:59,2019-08-17T02:54:49,0.0,0.0,2.9455141751864797,0.0,0.0,0.0,inf,0.0,inf
213700090010.001,2019-09-15T07:09:28,2019-09-15T07:39:28,0.0,0.0,5.056013553915483,0.0,0.0,0.0,inf,0.0,inf
214800140010.001,2019-10-14T14:31:59,2019-10-14T15:01:50,0.0,0.0,0.5999218085896988,0.0,0.0,0.0,inf,0.0,inf
219400630010.001,2020-02-15T04:28:42,2020-02-15T04:58:30,0.0,0.0,0.07007934885529019,0.0,0.0,0.0,inf,0.0,inf
220600550010.001,2020-03-17T19:37:42,2020-03-17T20:00:12,0.0,0.0,4.706187728875003,0.0,0.0,0.0,inf,0.0,inf
221700170010.001,2020-04-15T03:16:08,2020-04-15T03:45:54,0.0,0.0,2.6167174805510616,0.0,0.0,0.0,inf,0.0,inf
227500390010.001,2020-09-16T22:11:01,2020-09-16T22:41:01,0.0,0.0,5.420091974581497,0.0,0.0,0.0,inf,0.0,inf
228400450010.001,2020-10-11T16:35:58,2020-10-11T17:29:35,0.0,0.0,1.2363217174399226,0.0,0.0,0.0,inf,0.0,inf
233600670010.001,2021-02-27T04:33:20,2021-02-27T04:54:12,0.0,0.0,0.09098174294587202,0.0,0.0,0.0,inf,0.0,inf
233900420010.001,2021-03-06T15:15:04,2021-03-06T15:45:03,0.0,0.0,2.1643566650554202,0.0,0.0,0.0,inf,0.0,inf
235300630010.001,2021-04-13T10:29:07,2021-04-13T10:58:57,0.0,0.0,2.5141465243444028,0.0,0.0,0.0,inf,0.0,inf
241300460010.001,2021-09-19T22:33:43,2021-09-19T23:03:43,0.0,0.0,4.850116841633577,0.0,0.0,0.0,inf,0.0,inf
241800240010.001,2021-10-02T04:03:43,2021-10-02T04:33:41,0.0,0.0,1.2384343401618925,0.0,0.0,0.0,inf,0.0,inf
246700400010.001,2022-02-10T03:35:21,2022-02-10T04:05:05,0.0,0.0,0.07003111275024429,0.0,0.0,0.0,inf,0.0,inf
247900200010.001,2022-03-13T09:26:17,2022-03-13T09:56:16,0.0,0.0,4.958873938554741,0.0,0.0,0.0,inf,0.0,inf
249300390010.001,2022-04-20T09:16:11,2022-04-20T09:45:49,0.0,0.0,2.17738590861423,0.0,0.0,0.0,inf,0.0,inf
253600350010.001,2022-08-12T14:48:07,2022-08-12T15:17:45,0.0,0.0,4.059095115670126,0.0,0.0,0.0,inf,0.0,inf
254600650010.001,2022-09-08T11:11:28,2022-09-08T11:41:25,0.0,0.0,5.3340233266627335,0.0,0.0,0.0,inf,0.0,inf
255900520010.001,2022-10-13T10:43:13,2022-10-13T11:22:24,0.0,0.0,0.0661023669254436,0.0,0.0,0.0,inf,0.0,inf
260600350010.001,2023-02-14T16:13:57,2023-02-14T16:43:45,151.36682,7.0961905,0.07269595837181815,-136.07861,1.7315836,154.48046316115827,19.58793046484763,57.51350925544843,6.632399983218109
262100140010.001,2023-03-25T19:11:51,2023-03-25T19:41:49,206.65633,27.126617,1.275130877849819,-189.02661,-6.573185,206.97347519550019,22.40247858357096,18.497204812845908,3.5483298978367843
262700300030.001,2023-04-11T15:25:59,2023-04-11T16:15:09,118.94694,3.4870453,0.08038002225626953,-108.36893,0.31491232,121.81634337129748,16.60359833668741,75.15565985942703,7.986766421070513
267400210010.001,2023-08-14T04:09:44,2023-08-14T04:39:22,154.3588,12.547526,5.018331211501343,-139.37643,-0.22546959,168.66651700048638,19.49580858725584,33.39948753027901,4.82086894837728
268600140010.001,2023-09-14T17:27:39,2023-09-14T17:57:35,182.55957,20.86528,0.8521324812028352,-166.09048,0.5944176,200.0658480872355,20.990792368298212,22.469337357138535,3.792768196249031
270100120010.001,2023-10-24T13:41:02,2023-10-24T14:11:02,158.50713,23.448355,7.048401648083446,-146.48811,-1.5181408,168.14394796189245,17.412413093113067,14.203453431578358,2.9974150897680243
274400510010.001,2024-02-17T10:12:03,2024-02-17T10:41:53,143.28558,10.513061,2.0968710229162544,-130.89307,1.9891415,157.66517005465357,19.170821757860267,36.08634046299972,5.086029814851914
274900450010.001,2024-03-01T14:03:04,2024-03-01T14:33:00,179.56357,14.3500595,4.735835804666274,-158.82889,-0.1711359,196.81935429091783,16.640624597429035,40.557866980861476,3.9325147430197074
276700080010.001,2024-04-17T01:35:44,2024-04-17T02:07:46,231.75331,25.253487,6.0986789894575955,-210.25842,-5.581377,234.9733335118895,15.049467177130564,28.004911136808296,2.615680949675302
281400080010.001,2024-08-20T01:03:34,2024-08-20T01:33:19,175.10004,14.89123,6.95175630979167,-157.70644,3.061573,200.0864160130044,16.504408844324775,35.644699118026786,3.7282962509136164
282000100010.001,2024-09-05T02:13:13,2024-09-05T02:43:09,198.01184,20.885164,2.295419149790959,-179.21371,-1.5831203,210.58632826967514,22.00856224443379,28.640753830042325,4.154074418962173
283100390010.001,2024-10-05T18:24:29,2024-10-05T19:20:53,162.41412,5.3527045,4.88956256037257,-144.1306,1.2524586,170.88798997641032,13.709897318995685,81.93744115902136,5.423634200341303
288500370010.001,2025-02-26T06:53:20,2025-02-26T07:39:39,191.32083,11.701542,2.172506728231661,-172.73877,-1.4348745,206.32099536867258,16.596525128091027,46.237068333434934,4.236300616602063
